ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4213942,Source1,4,2022-02-25 15:53:00,2022-02-26 16:42:34,33.53536963446839,-112.11242079681342,33.52797963446839,-112.11239079681344,0.511,Construction on I-17 SB near BETHANY HOME RD Road closed. Take alternate route.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-02-25 15:51:00,64.0,64.0,22.0,28.85,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3898995,Source1,2,2022-06-10 08:30:00,2022-06-10 10:30:00,33.625856,-111.925692,33.625692,-111.925693,0.011,Scottsdale Rd FROM: Greenway Hayden Lp TO: Greenway Hayden Lp - Incident - BLOCKED: Scottsdale Rd / Greenway - Hayden Loop the intersection is BLOCKED due to a crash. Please avoid the area. #scottsdale #phxtraffic, N Kierland Blvd,Scottsdale,Maricopa,AZ,85254-2694,US,US/Mountain,KSDL,2022-06-10 08:53:00,90.0,90.0,24.0,28.24,10.0,SSE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4677573,Source1,2,2022-11-07 18:14:00,2022-11-07 19:34:53,33.482883,-112.039268,33.484893,-112.04048600000002,0.156,Incident on AZ-51 NB near INDIAN SCHOOL RD Right lane blocked. Expect delays.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-11-07 17:51:00,74.0,74.0,22.0,28.69,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4270831,Source1,2,2022-12-06 17:11:32,2022-12-06 18:31:43,33.71154600000001,-112.165444,33.712558,-112.165448,0.07,Incident on N 49TH AVE near W HAPPY VALLEY RD Expect delays., N 49th Ave,Glendale,Maricopa,AZ,85310-3035,US,US/Mountain,KDVT,2022-12-06 16:53:00,63.0,63.0,67.0,28.31,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4224797,Source1,2,2022-09-04 05:31:00,2022-09-04 07:14:17,33.540451000000004,-112.041326,33.539282,-112.041576,0.0819999999999999,Incident on AZ-51 SB near ARIZONA Right shoulder closed.,AZ-51,Phoenix,Maricopa,AZ,85020,US,US/Mountain,KSDL,2022-09-04 05:53:00,87.0,87.0,41.0,28.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5265579,Source1,2,2022-07-27 05:49:30,2022-07-27 06:02:30,33.46174836,-112.05987096,33.46180836,-112.04438096,0.893,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 7th St/Exit 145 (I-10) to Washington St/Exit 148 (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-07-27 05:51:00,86.0,86.0,51.0,28.7,10.0,SSE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4188446,Source1,2,2022-02-19 21:49:00,2022-02-19 23:09:54,33.363729,-111.933366,33.365025,-111.933368,0.09,Incident on S COLLEGE AVE near E GUADALUPE RD Expect delays., E Guadalupe Rd,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2022-02-19 21:51:00,67.0,67.0,17.0,28.78,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4853005,Source1,2,2022-09-15 08:55:00,2022-09-15 10:19:31,33.465392,-111.787068,33.477857,-111.774623,1.121,Crash blocking the HOV lane on 202-LOOP Eastbound near Val Vista Dr (MP 17),AZ-202-LOOP,Mesa,Maricopa,AZ,85213,US,US/Mountain,KFFZ,2022-09-15 08:51:00,83.0,83.0,39.0,28.71,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4254605,Source1,2,2022-05-12 07:01:30,2022-05-12 07:37:30,33.46567,-111.787039,33.466025,-111.820922,1.953,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from McDowell Rd/Exit 17 (AZ-202 Loop/Red Mountain Fwy) to AZ-87/Country Club Dr/Exit 13 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202-LOOP,Mesa,Maricopa,AZ,85213,US,US/Mountain,KFFZ,2022-05-12 06:51:00,59.0,59.0,13.0,28.84,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5419529,Source1,2,2022-06-28 17:37:30,2022-06-28 18:59:00,33.284078,-111.831217,33.282711,-111.80115,1.739,Slow traffic on Santan Fwy E - AZ-202 Loop E from AZ-87/Arizona Ave (AZ-202 Loop/Santan Fwy) to Cooper Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202 Loop E,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2022-06-28 17:47:00,106.0,106.0,19.0,28.55,10.0,SW,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5148051,Source1,2,2022-01-31 16:18:30,2022-01-31 16:31:30,33.46183,-112.125188,33.461724,-112.11729,0.455,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 35th Ave/Exit 141 (I-10) to 27th Ave/Exit 142 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-01-31 15:51:00,69.0,69.0,16.0,28.75,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3820093,Source1,2,2022-10-12 07:49:00,2022-10-12 08:29:00,33.417971,-111.891095,33.450106,-111.890468,2.221,Slow traffic on AZ-101 Loop N - Price Fwy N - Pima Fwy N - Loop 101 N from Broadway Rd/Exit 53 (Price Fwy/AZ-101) to McKellips Rd/Exit 50 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop N,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-10-12 07:51:00,72.0,72.0,46.0,28.8,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3984777,Source1,2,2022-10-17 12:50:00,2022-10-17 14:58:00,33.306704,-111.740019,33.306704,-111.739193,0.048,Crash blocking the intersection on 202-LOOP Eastbound near Williams Field Rd (MP 41), E Williams Field Rd,Gilbert,Maricopa,AZ,85295-0704,US,US/Mountain,KIWA,2022-10-17 12:51:00,77.0,77.0,39.0,28.55,10.0,E,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5453582,Source1,2,2022-08-23 05:52:30,2022-08-23 10:25:00,33.462591,-112.202765,33.461577,-112.09233799999998,6.3660000000000005,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 67th Ave/Exit 137 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-08-23 05:58:00,82.0,,71.0,28.65,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4460131,Source1,2,2022-04-06 18:12:55,2022-04-06 19:31:50,33.293026685555965,-111.9512307638552,33.291346685555965,-111.9381307638552,0.765,Incident on AANTAN near MCCLINTOCK DR Expect delays.,,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2022-04-06 17:47:00,91.0,91.0,8.0,28.62,10.0,W,18.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5461269,Source1,2,2022-12-17 09:25:53,2022-12-17 10:46:06,33.335144,-111.85906,33.335035999999995,-111.859062,0.0069999999999999,Incident on N ALMA SCHOOL RD near W WARNER RD Expect delays.,N Alma School Rd,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,2022-12-17 09:50:00,45.0,45.0,43.0,28.82,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3828588,Source1,2,2022-05-17 13:08:30,2022-05-17 18:49:00,33.459637,-112.008661,33.46224,-112.037272,1.659,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from exit [1C] to exit [1A] due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-05-17 13:51:00,97.0,97.0,8.0,28.65,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5049073,Source1,2,2022-01-21 18:06:00,2022-01-21 19:17:00,33.461903,-112.076528,33.461788,-112.090396,0.799,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 7th St/Exit 145 (I-10) to 19th Ave/Exit 143C (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-01-21 17:51:00,68.0,68.0,20.0,28.67,10.0,NW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5447152,Source1,2,2022-09-11 20:55:00,2022-09-11 23:03:12,33.560325,-112.114578,33.56282,-112.116013,0.191,Crash blocking the exit ramp on I-17 Northbound near Arizona Canal (MP 208),Black Canyon Fwy N,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-09-11 20:53:00,94.0,94.0,33.0,28.26,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4138656,Source1,2,2022-05-12 15:53:00,2022-05-12 16:23:30,33.437727,-112.026775,33.444062,-112.037131,0.74,Stationary traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from E Buckeye Rd to Jefferson St exit [148] due to accident.,E Sky Harbor Blvd,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-05-12 15:51:00,83.0,83.0,5.0,28.78,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5300185,Source1,2,2022-02-08 18:13:30,2022-02-08 19:22:00,33.385835,-111.846318,33.386065,-111.796948,2.8480000000000003,Stationary traffic on US-60 E - Superstition Fwy E from Alma School Rd/Exit 178 (US-60) to Gilbert Rd/Exit 182 (US-60) due to accident.,Superstition Fwy E,Mesa,Maricopa,AZ,85210,US,US/Mountain,KFFZ,2022-02-08 17:51:00,72.0,72.0,12.0,28.82,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4776922,Source1,2,2022-11-18 21:42:19,2022-11-18 23:02:32,33.582341,-111.834983,33.582521,-111.834976,0.012,Incident on N 114TH ST near E SHEA BLVD Expect delays., N 114th St,Scottsdale,Maricopa,AZ,85259-4938,US,US/Mountain,KSDL,2022-11-18 21:53:00,59.0,59.0,31.0,28.3,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3899982,Source1,2,2022-04-21 17:16:00,2022-04-21 19:19:00,33.462044,-112.065389,33.461816,-112.043323,1.272,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 7th Ave/Exit 144 (I-10) to Washington St/Exit 148 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,2022-04-21 16:51:00,91.0,91.0,9.0,28.61,10.0,WNW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-697672,Source2,2,2022-02-24 15:50:52,2022-02-24 16:36:21,33.386349,-111.894585,,,0.0,Lane blocked due to crash on AZ-101-LOOP Northbound at US-60.,55B,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-02-24 15:51:00,56.0,56.0,36.0,28.94,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-538664,Source2,2,2022-08-12 08:17:24,2022-08-12 08:46:55,33.668972,-112.065964,,,0.0,Left lane blocked due to crash on AZ-101-LOOP Eastbound at Exit 26 Beardsley Rd.,N 7th St,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2022-08-12 07:53:00,88.0,88.0,43.0,28.33,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3851653,Source1,2,2022-12-01 18:11:30,2022-12-01 18:53:30,33.516502,-112.04423,33.494889,-112.043984,1.493,Stationary traffic on AZ-51 S from Bethany Home Rd (AZ-51) to Indian School Rd/Exit 3 (AZ-51) due to accident.,Piestewa Fwy S,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-12-01 17:51:00,69.0,69.0,27.0,28.73,10.0,NW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5338068,Source1,2,2022-01-21 21:39:00,2022-01-21 22:01:30,33.517903089363486,-112.04429268783548,33.501943089363486,-112.04376268783548,1.103,Stationary traffic on AZ-51 S from Bethany Home Rd (AZ-51) to Highland Ave (AZ-51) due to accident.,Piestewa Fwy S,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-01-21 21:51:00,56.0,56.0,40.0,28.66,10.0,SW,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4632195,Source1,2,2022-12-27 18:20:55,2022-12-27 19:38:40,33.648063,-112.362209,33.649331,-112.363832,0.128,Incident on N GRAND AVE near W MOUNTAIN VIEW BLVD Expect delays.,W Grand Ave,Surprise,Maricopa,AZ,85374,US,US/Mountain,KLUF,2022-12-27 17:55:00,64.0,64.0,39.0,28.73,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4674927,Source1,2,2022-12-14 07:13:30,2022-12-14 09:51:00,33.596045000000004,-112.117019,33.467056,-112.110514,8.92,Stationary traffic on Black Canyon Fwy S - US-60 E - I-17 S from Thunderbird Rd/Exit 210 (I-17) to McDowell Rd/Exit 200B (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2022-12-14 06:53:00,34.0,34.0,92.0,28.49,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-621149,Source2,1,2022-05-16 07:52:22,2022-05-16 09:21:59,33.48053,-112.186401,,,0.0,Crash on 59th Ave at Thomas Rd.,N 59th Ave,Phoenix,Maricopa,AZ,85033-5807,US,US/Mountain,KGEU,2022-05-16 07:58:00,76.0,76.0,22.0,28.67,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4261957,Source1,2,2022-02-23 14:23:00,2022-02-23 15:41:56,33.661412000495616,-112.11383700317327,33.66834200049561,-112.11324700317329,0.48,Incident on I-17 NB near AZ-101 LOOP Right lane blocked. Expect delays.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-02-23 14:53:00,44.0,39.0,79.0,28.25,10.0,NW,9.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3745706,Source1,2,2022-01-30 18:54:00,2022-01-30 20:12:17,33.680603999999995,-112.202463,33.681271,-112.201449,0.074,Incident on N 67TH AVE near W DEER VALLEY RD Expect delays., N 66th Ln,Glendale,Maricopa,AZ,85308-6414,US,US/Mountain,KDVT,2022-01-30 18:53:00,63.0,63.0,25.0,28.42,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5449351,Source1,2,2022-08-30 14:30:30,2022-08-30 21:00:30,33.462857,-112.136668,33.462969,-112.168389,1.828,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 27th Ave/Exit 142 (I-10) to 51st Ave/Exit 139 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-08-30 14:51:00,109.0,109.0,16.0,28.64,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4392823,Source1,2,2022-11-18 23:20:36,2022-11-19 00:47:33,33.429007,-112.07853,33.429373,-112.082535,0.232,Incident on I-17 near S 19TH AVE Expect delays.,I-17 N,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-11-18 22:51:00,62.0,62.0,26.0,28.75,10.0,NW,3.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4865381,Source1,2,2022-04-20 10:08:00,2022-04-20 10:28:30,33.462145,-112.021859,33.462148,-112.029416,0.436,Slow traffic on AZ-202 Loop W - Red Mountain Fwy W from 32nd St/Exit 1C (AZ-202 Loop/Red Mountain Fwy) to 24th St/Exit 1B (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-04-20 09:51:00,76.0,76.0,13.0,28.64,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4877657,Source1,2,2022-05-02 16:58:38,2022-05-02 18:17:10,33.503782,-112.057365,33.505606,-112.057365,0.126,Incident on N 11TH ST near E HIGHLAND AVE Expect delays., E Meadowbrook Ave,Phoenix,Maricopa,AZ,85014-3929,US,US/Mountain,KPHX,2022-05-02 16:51:00,91.0,91.0,10.0,28.55,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3783277,Source1,2,2022-04-05 18:15:30,2022-04-05 18:55:30,33.386091,-111.846704,33.385931,-111.87323700000002,1.531,Stationary traffic on Superstition Fwy W - US-60 W from AZ-87/Country Club Dr/Exit 179 (US-60) to Dobson Rd/Exit 177 (US-60) due to accident.,Superstition Fwy W,Mesa,Maricopa,AZ,85210,US,US/Mountain,KFFZ,2022-04-05 17:51:00,91.0,91.0,12.0,28.55,10.0,W,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4845208,Source1,2,2022-04-17 02:28:12,2022-04-17 03:45:50,33.492644,-112.484813,33.493544,-112.484817,0.062,Incident on N 198TH AVE near W INDIAN SCHOOL RD Expect delays.,N 197th Ln,Buckeye,Maricopa,AZ,85396,US,US/Mountain,KBXK,2022-04-17 02:35:00,64.0,64.0,21.0,28.87,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4958907,Source1,2,2022-12-20 06:42:30,2022-12-20 08:26:30,33.288606,-111.755331,33.283278,-111.769416,0.893,Slow traffic on AZ-202 Loop W - Santan Fwy W from S Santan Village Pkwy/Exit 41 (AZ-202 Loop/Santan Fwy) to Gilbert Rd (AZ-202 Loop/Santan Fwy) due to accident.,S Val Vista Dr,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,2022-12-20 06:50:00,39.0,34.0,81.0,28.8,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4795437,Source1,2,2022-11-18 12:30:30,2022-11-18 16:17:00,33.393128000000004,-111.967384,33.411005,-112.000092,2.255,Slow traffic on Maricopa Fwy W - US-60 W - I-10 W - Pearl Harbor Memorial Hwy from US-60/Exit 154 (I-10) to 40th St/Exit 152 (I-10) due to accident.,I-10 W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-11-18 12:51:00,68.0,68.0,20.0,28.73,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3997364,Source1,2,2022-01-21 12:25:00,2022-01-21 13:43:10,33.429888,-112.573625,33.426976,-112.573614,0.201,Incident on APACHE RD near HOUSE 2000 Expect delays., S Apache Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-01-21 12:35:00,64.0,64.0,24.0,28.9,10.0,E,10.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5097049,Source1,2,2022-04-22 06:38:49,2022-04-22 08:43:15,33.474129438240645,-112.03843474334698,33.48561943824065,-112.040914743347,0.807,Crash on the exit ramp on SR-51 Northbound near Indian School Rd (2),AZ-51,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-04-22 06:51:00,71.0,71.0,29.0,28.61,10.0,W,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-656887,Source2,3,2022-04-08 10:57:03,2022-04-08 11:26:49,33.382442,-111.967003,,,0.0,Lane blocked due to crash on I-10 Westbound at Exits 154 155 US-60.,S Arizona Mills Cir,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-04-08 10:51:00,84.0,84.0,6.0,28.81,10.0,ENE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5175690,Source1,2,2022-01-26 08:29:00,2022-01-26 09:31:00,33.436224,-111.949636,33.451023,-111.968844,1.507,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from N Center Pkwy/Exit 6 (AZ-202 Loop/Red Mountain Fwy) to Van Buren St/Exit 4 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202-LOOP,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-01-26 08:51:00,51.0,51.0,43.0,28.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-753577,Source2,2,2022-01-08 19:17:54,2022-01-08 20:03:53,33.385597,-111.911201,,,0.0,Right lane closed due to accident on US-60 Eastbound at AZ-101-LOOP Exits 55 / Mcclintock Dr.,US-60,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-01-08 18:51:00,62.0,62.0,43.0,28.83,10.0,NNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4162866,Source1,2,2022-12-13 16:53:02,2022-12-13 18:13:37,33.386783,-112.09811,33.385014,-112.098553,0.125,Incident on S 19TH AVE near W VINEYARD RD Expect delays., W Saint Anne Ave,Phoenix,Maricopa,AZ,85041-5854,US,US/Mountain,KPHX,2022-12-13 16:51:00,54.0,54.0,47.0,28.78,10.0,WSW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5033187,Source1,2,2022-05-20 09:33:51,2022-05-20 10:52:52,33.535687,-112.219787,33.53461,-112.220478,0.084,Incident on N 75TH AVE near W OCOTILLO RD Expect delays., W Fleetwood Ln,Glendale,Maricopa,AZ,85303-3030,US,US/Mountain,KGEU,2022-05-20 09:58:00,81.0,81.0,12.0,28.5,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5266229,Source1,2,2022-05-19 16:45:30,2022-05-19 17:10:00,33.407563,-111.891053,33.425486,-111.891005,1.238,Slow traffic on AZ-101 Loop N - Price Fwy N - Loop 101 N from Southern Ave/Exit 54 (Price Fwy/AZ-101) to AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) due to accident.,E Broadway Rd,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-05-19 16:51:00,98.0,98.0,8.0,28.48,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-629805,Source2,3,2022-05-03 12:57:06,2022-05-03 13:56:31,33.461735,-112.108856,,,0.0,HOV lane closed due to crash on I-10 Eastbound near I-17 Exits 143A.,I-10,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-05-03 12:51:00,86.0,86.0,13.0,28.6,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4129871,Source1,2,2022-02-10 16:34:00,2022-02-10 17:53:38,33.475613,-112.16723,33.476492,-112.167221,0.061,Incident on N 50TH DR near W VIRGINIA AVE Expect delays., N 50th Ln,Phoenix,Maricopa,AZ,85035-2014,US,US/Mountain,KGEU,2022-02-10 16:58:00,80.0,80.0,11.0,28.81,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
