ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-517565,Source2,2,2022-09-02 17:21:36,2022-09-02 17:51:04,34.403091,-112.07415,,,0.0,Crash on I-17 Southbound near Exit 268 Dugas Rd.,Dugas Rd,Mayer,Yavapai,AZ,86333,US,US/Mountain,KPRC,2022-09-02 16:53:00,83.0,83.0,41.0,24.98,10.0,CALM,0.0,0.11,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517737,Source2,2,2022-09-02 16:32:33,2022-09-02 17:01:07,33.671688,-112.000366,,,0.0,HOV lane blocked due to crash on AZ-101-LOOP Eastbound at / AZ-101-LOOP Exit 29.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85050,US,US/Mountain,KDVT,2022-09-02 16:53:00,103.0,103.0,24.0,28.15,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517755,Source2,3,2022-09-02 17:18:35,2022-09-02 17:48:01,32.187126,-110.968063,,,0.0,Right lane blocked due to crash on I-10 Westbound at Exits 261 262 Park Ave.,I-10,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2022-09-02 16:56:00,99.0,99.0,18.0,27.05,10.0,ESE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517756,Source2,3,2022-09-02 17:17:36,2022-09-02 17:46:59,33.59713,-112.116745,,,0.0,;left lane blocked due to crash on I-17 Black Canyon Fwy Northbound at Exit 209.,N Black Canyon Fwy,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2022-09-02 16:53:00,103.0,103.0,24.0,28.15,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517758,Source2,2,2022-09-02 17:20:44,2022-09-02 17:50:06,34.193352000000004,-112.131165,,,0.0,Crash on I-17 Northbound near Exit 252 Sunset Path.,I-17,Black Canyon City,Yavapai,AZ,85324,US,US/Mountain,KDVT,2022-09-02 16:53:00,103.0,103.0,24.0,28.15,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517760,Source2,2,2022-09-02 17:26:22,2022-09-02 17:54:40,33.461971000000005,-112.02586399999998,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Westbound at / AZ-202-LOOP Exits 1A 1B.,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-09-02 17:51:00,107.0,107.0,18.0,28.54,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517838,Source2,1,2022-09-02 15:55:52,2022-09-02 16:25:06,33.420673,-111.891403,,,0.0,Right hand shoulder blocked due to crash on AZ-101-LOOP Southbound at AZ-101-LOOP Exits 51 51A-B.,AZ-101-LOOP,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-09-02 15:51:00,107.0,107.0,22.0,28.56,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517839,Source2,2,2022-09-02 16:46:30,2022-09-02 17:15:31,33.461971000000005,-112.025887,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Westbound at / AZ-202-LOOP Exits 1A 1B.,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-09-02 16:51:00,107.0,107.0,22.0,28.54,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517904,Source2,3,2022-09-02 15:06:49,2022-09-02 15:35:24,33.669331,-112.11348,,,0.0,Right lane blocked due to crash on I-17 Southbound at Exits 214 214A-B 214C 215A 215B AZ-101-LOOP Exits 23 23A 23C-B 24 25.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-09-02 14:53:00,101.0,101.0,26.0,28.19,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517905,Source2,1,2022-09-02 15:50:26,2022-09-02 16:19:05,34.171951,-112.135925,,,0.0,Left hand shoulder blocked due to crash on I-17 Northbound at Exit 248 Bumble Bee Rd.,I-17,Black Canyon City,Yavapai,AZ,85324,US,US/Mountain,KDVT,2022-09-02 15:53:00,103.0,103.0,24.0,28.17,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517970,Source2,3,2022-09-02 13:51:23,2022-09-02 14:37:13,36.890713,-113.930099,,,0.0,Right lane blocked due to crash on I-15 Northbound at Exit 8 HWY 91.,I-15,Littlefield,Mohave,AZ,86432,US,US/Mountain,KSGU,2022-09-02 13:56:00,102.0,102.0,12.0,26.95,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-517979,Source2,2,2022-09-02 14:45:48,2022-09-02 15:44:56,33.668995,-112.068848,,,0.0,Right lane blocked due to crash on AZ-101-LOOP Westbound at Exit 26 Beardsley Rd.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2022-09-02 14:53:00,101.0,101.0,26.0,28.19,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-518042,Source2,3,2022-09-02 14:47:10,2022-09-02 15:16:11,33.495521999999994,-112.112961,,,0.0,Center lane blocked due to crash on I-17 Southbound at Exit 202 Black Canyon Hwy.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-09-02 14:51:00,102.0,102.0,27.0,28.59,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-518127,Source2,3,2022-09-02 13:25:15,2022-09-02 13:54:32,33.461582,-112.274689,,,0.0,Left lane blocked due to crash on I-10 Eastbound at I-10 Exits 132 133A 134 / 91st Ave.,I-10,Avondale,Maricopa,AZ,85392,US,US/Mountain,KGEU,2022-09-02 12:56:00,99.0,99.0,32.0,28.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-518235,Source2,3,2022-09-02 11:20:47,2022-09-02 11:50:04,33.430019,-112.106514,,,0.0,Left lane blocked due to crash on I-17 Southbound at Exits 197 198 199A Black Canyon Fwy.,Arizona Veterans Memorial Hwy,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-09-02 10:51:00,95.0,95.0,36.0,28.67,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-518364,Source2,2,2022-09-02 07:57:54,2022-09-02 08:27:26,33.494846,-112.0438,,,0.0,Right lane blocked due to crash on AZ-51 Northbound after Exit 3 Indian School Rd.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-09-02 07:51:00,88.0,88.0,42.0,28.65,10.0,ENE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-518449,Source2,3,2022-09-02 06:25:07,2022-09-02 06:54:21,33.539368,-112.112251,,,0.0,Right lane blocked due to crash on I-17 Black Canyon Hwy Northbound at Exit 205 / Glendale Ave.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-09-02 06:53:00,83.0,83.0,44.0,28.24,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-518556,Source2,2,2022-09-02 04:04:12,2022-09-02 04:49:22,33.617966,-112.239189,,,0.0,Left lane blocked due to crash on AZ-101-LOOP Southbound near Exit 12 Thunderbird Rd.,AZ-101-LOOP,Peoria,Maricopa,AZ,85381,US,US/Mountain,KGEU,2022-09-02 03:56:00,88.0,88.0,46.0,28.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-518598,Source2,2,2022-09-02 04:39:43,2022-09-02 05:43:01,32.184662,-110.840942,,,0.0,Crash on Stella Rd at Kolb Rd.,E Stella Rd,Tucson,Pima,AZ,85730-2350,US,US/Mountain,KDMA,2022-09-02 04:55:00,75.0,75.0,61.0,27.12,10.0,VAR,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-519068,Source2,1,2022-09-01 15:19:22,2022-09-01 15:48:39,32.272079,-110.961052,,,0.0,Crash on Prince Rd at 1st Ave.,N 1st Ave,Tucson,Pima,AZ,85719-1604,US,US/Mountain,KDMA,2022-09-01 14:56:00,94.0,94.0,29.0,27.07,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-519069,Source2,1,2022-09-01 16:03:32,2022-09-01 16:47:59,32.282799,-110.978188,,,0.0,Crash on Limberlost Dr at AZ-77 Oracle Rd.,N Oracle Rd,Tucson,Pima,AZ,85705-2721,US,US/Mountain,KDMA,2022-09-01 15:56:00,95.0,95.0,28.0,27.05,10.0,ESE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-519084,Source2,1,2022-09-01 16:52:56,2022-09-01 17:21:45,32.265041,-111.003448,,,0.0,Crash on Romero Rd Northbound at Fort Lowell Rd.,W Fort Lowell Rd,Tucson,Pima,AZ,85705-9212,US,US/Mountain,KDMA,2022-09-01 16:56:00,96.0,96.0,26.0,27.04,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-519099,Source2,1,2022-09-01 16:22:22,2022-09-01 16:51:50,33.461475,-112.07692,,,0.0,Left hand shoulder blocked due to crash on I-10 Eastbound at Exits 144 144A 7th Ave.,I-10,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-09-01 16:51:00,105.0,105.0,19.0,28.52,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519227,Source2,1,2022-09-01 15:59:46,2022-09-01 16:28:56,35.005634,-114.597992,,,0.0,Crash on AZ-95 Mohave Valley Hwy Northbound at Hammer Rd.,S Highway 95,Fort Mohave,Mohave,AZ,86426-9374,US,US/Mountain,KIFP,2022-09-01 15:49:00,109.0,109.0,16.0,28.97,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519269,Source2,3,2022-09-01 15:11:49,2022-09-01 15:41:01,33.462708,-112.206734,,,0.0,HOV lane blocked due to crash on I-10 Eastbound at Exit 137 67th Ave.,I-10,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-09-01 14:56:00,103.0,103.0,22.0,28.62,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519344,Source2,1,2022-09-01 15:03:03,2022-09-01 15:32:24,33.602631,-114.510796,,,0.0,Left hand shoulder blocked due to crash on I-10 Eastbound at Exit 1 Juneau Ave.,I-10,Cibola,La Paz,AZ,85328,US,US/Pacific,KBLH,2022-09-01 14:52:00,109.0,109.0,20.0,29.27,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519369,Source2,3,2022-09-01 14:18:33,2022-09-01 15:04:00,35.159004,-113.697395,,,0.0,Right lane blocked due to crash on I-40 Eastbound before Exit 71 US-93.,I-40 E,Kingman,Mohave,AZ,86401,US,US/Mountain,KIGM,2022-09-01 13:51:00,99.0,99.0,21.0,26.5,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519378,Source2,3,2022-09-01 14:05:43,2022-09-01 14:35:16,33.461712,-112.097481,,,0.0,Center lane blocked due to crash on I-10 Westbound near Exit 143C 19th Ave.,I-10 E,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-09-01 13:51:00,101.0,101.0,24.0,28.61,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519474,Source2,3,2022-09-01 12:40:33,2022-09-01 13:09:57,33.428658,-112.066315,,,0.0,Right lane blocked due to crash on I-17 Southbound at Exit 195B Maricopa Fwy.,I-17,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,2022-09-01 12:51:00,101.0,101.0,25.0,28.64,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519543,Source2,3,2022-09-01 10:56:49,2022-09-01 11:25:37,33.462093,-112.049942,,,0.0,Lane blocked due to crash on I-10 Eastbound after Exit 146 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-09-01 10:51:00,97.0,97.0,29.0,28.69,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519606,Source2,2,2022-09-01 10:01:00,2022-09-01 10:45:39,34.502998,-114.349426,,,0.0,Left lane blocked due to crash on AZ-95 Northbound near Kiowa Blvd.,Highway 95 N,Lake Havasu City,Mohave,AZ,86404,US,US/Pacific,KEED,2022-09-01 09:56:00,101.0,101.0,22.0,28.79,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-519615,Source2,2,2022-09-01 08:20:40,2022-09-01 09:05:22,35.678776,-109.204514,,,0.0,Right lane blocked due to crash on AZ-264 Westbound near BIA-201.,BIA-201,St Michaels,Apache,AZ,86511,US,US/Mountain,KRQE,2022-09-01 07:53:00,56.0,56.0,77.0,23.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-519662,Source2,2,2022-09-01 08:23:39,2022-09-01 09:08:50,33.357388,-111.894257,,,0.0,Crash on AZ-101-LOOP Westbound near Exit 55C / Price Rd.,AZ-101-LOOP,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2022-09-01 08:51:00,92.0,92.0,33.0,28.69,10.0,ESE,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519669,Source2,1,2022-09-01 08:26:33,2022-09-01 09:11:43,33.462371999999995,-112.478981,,,0.0,Right hand shoulder blocked due to crash on I-10 Eastbound near Exit 121 195th Ave.,I-10,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-09-01 08:35:00,91.0,91.0,31.0,28.78,10.0,E,13.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519924,Source2,3,2022-09-01 05:50:59,2022-09-01 06:35:25,33.428921,-112.079102,,,0.0,Left lane blocked due to crash on I-17 Southbound at Exit 196 Maricopa Fwy.,I-17,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-09-01 05:51:00,90.0,90.0,35.0,28.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-519960,Source2,1,2022-09-01 05:12:13,2022-09-01 06:11:01,34.405788,-113.223236,,,0.0,Crash on US-93 Joshua Tree Forest Pky Of Arizona Northbound at Cottonwood Canyon (MP 158).,Joshua Tree Forest Pky of Arizona,Prescott,Yavapai,AZ,86301,US,US/Mountain,KPRC,2022-09-01 04:53:00,66.0,66.0,65.0,25.04,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-520092,Source2,1,2022-09-01 04:37:02,2022-09-01 05:35:36,32.318352000000004,-111.155212,,,0.0,Crash on Picture Rocks Rd between Wade Rd and Golden Gate Rd.,W Picture Rocks Rd,Tucson,Pima,AZ,85743,US,US/Mountain,KRYN,2022-09-01 06:45:00,77.0,77.0,54.0,27.45,10.0,SE,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-520250,Source2,3,2022-08-31 17:39:06,2022-08-31 18:08:40,33.462337,-112.238297,,,0.0,Right lane blocked due to crash on I-10 Westbound at Exit 135 83rd Ave.,I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-08-31 17:56:00,106.0,106.0,16.0,28.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520417,Source2,1,2022-08-31 16:17:17,2022-08-31 16:47:04,32.2649,-110.995064,,,0.0,Crash on Fort Lowell Rd at Flowing Wells Rd.,W Fort Lowell Rd,Tucson,Pima,AZ,85705-9306,US,US/Mountain,KDMA,2022-08-31 15:56:00,94.0,94.0,28.0,27.13,10.0,E,12.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-520442,Source2,1,2022-08-31 16:47:30,2022-08-31 17:17:17,32.3353,-111.182373,,,0.0,Crash on Ina Rd at Van Ark Rd.,W Ina Rd,Tucson,Pima,AZ,85743-9637,US,US/Mountain,KRYN,2022-08-31 13:45:00,95.0,,25.0,27.46,10.0,,,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520443,Source2,1,2022-08-31 16:47:01,2022-08-31 17:16:18,34.867432,-111.78952,,,0.0,Crash on Mission Rd at San Juan Cir.,San Juan Cir,Sedona,Yavapai,AZ,86336-4641,US,US/Mountain,KSEZ,2022-08-31 16:53:00,91.0,91.0,23.0,25.02,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520493,Source2,1,2022-08-31 16:16:45,2022-08-31 16:46:34,32.351761,-111.046822,,,0.0,Crash on Thornydale Rd at Magee Rd.,W Magee Rd,Tucson,Pima,AZ,85741-1122,US,US/Mountain,KDMA,2022-08-31 15:56:00,94.0,94.0,28.0,27.13,10.0,E,12.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-520805,Source2,2,2022-08-31 11:37:32,2022-08-31 12:26:47,33.559361,-112.037727,,,0.0,HOV lane blocked due to crash on AZ-51 Southbound at Exit 7 Northern Ave.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85028,US,US/Mountain,KSDL,2022-08-31 11:53:00,99.0,99.0,21.0,28.29,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520933,Source2,1,2022-08-31 08:51:55,2022-08-31 10:05:29,33.638103,-112.115677,,,0.0,Left lane blocked due to crash on I-17 Northbound at Exits 211 212 Black Canyon Hwy.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,2022-08-31 08:53:00,90.0,90.0,34.0,28.34,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520934,Source2,3,2022-08-31 08:45:32,2022-08-31 09:13:55,33.662159,-112.113785,,,0.0,Two lanes blocked due to crash on I-17 Northbound at Exit 214C / Utopia Rd.,I-17,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-08-31 08:53:00,90.0,90.0,34.0,28.34,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520980,Source2,3,2022-08-31 07:32:37,2022-08-31 08:15:56,33.282768,-111.807182,,,1.5399999618530271,Left hand shoulder blocked and left lane blocked due to crash on AZ-202-LOOP Westbound between Exit 44 Gilbert Rd and Exit 45 Cooper Rd.,AZ-202 Loop W,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2022-08-31 07:47:00,84.0,84.0,40.0,28.63,10.0,E,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-520999,Source2,1,2022-08-31 08:11:00,2022-08-31 08:40:15,35.02,-114.597992,,,0.0,Crash on AZ-95 Northbound near Gemini St.,Mohave Valley Hwy,Fort Mohave,Mohave,AZ,86426-9377,US,US/Mountain,KIFP,2022-08-31 08:15:00,90.0,90.0,24.0,29.13,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521004,Source2,1,2022-08-31 08:26:02,2022-08-31 09:08:53,33.437397,-111.870697,,,0.0,Right hand shoulder blocked due to crash on AZ-202-LOOP Eastbound at Exit 10 Dobson Rd.,AZ-202-LOOP,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,2022-08-31 08:51:00,91.0,91.0,30.0,28.74,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521138,Source2,3,2022-08-31 07:36:54,2022-08-31 08:06:29,32.16325,-110.985474,,,0.0,Left lane blocked due to crash on I-19 Northbound near Exits 98 99 AZ-86 Ajo Way.,I-19,Tucson,Pima,AZ,85706,US,US/Mountain,KTUS,2022-08-31 07:56:00,76.0,76.0,50.0,27.2,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521139,Source2,1,2022-08-31 06:57:50,2022-08-31 07:42:03,33.455933,-111.974655,,,0.0,Right hand shoulder blocked due to crash on AZ-202-LOOP Westbound near Exit 4 Grand Canal.,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-08-31 06:51:00,90.0,90.0,29.0,28.71,10.0,E,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521647,Source2,3,2022-08-30 19:22:53,2022-08-30 19:51:41,33.434742,-112.037712,,,0.0,Two lane blocked due to crash on I-10 Westbound at Exit 149 Buckeye Rd.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-08-30 19:51:00,108.0,108.0,15.0,28.57,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-521679,Source2,3,2022-08-30 19:12:10,2022-08-30 19:41:05,33.444805,-112.55629,,,0.0,Lane blocked due to crash on I-10 Westbound at Exit 117 Watson Rd.,I-10 W,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-08-30 19:15:00,106.0,106.0,18.0,28.67,10.0,CALM,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-521681,Source2,3,2022-08-30 18:16:36,2022-08-30 18:44:52,33.462093,-112.049942,,,0.0,Right lane blocked due to crash on I-10 Eastbound at 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-08-30 17:51:00,110.0,110.0,13.0,28.57,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521719,Source2,2,2022-08-30 18:18:49,2022-08-30 18:46:58,33.460784999999994,-112.013153,,,0.0,Lane blocked due to crash on AZ-202-LOOP Westbound at Diamond St.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-08-30 17:51:00,110.0,110.0,13.0,28.57,10.0,VAR,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-521722,Source2,2,2022-08-30 15:36:37,2022-08-30 16:04:56,33.494846,-112.0438,,,0.0,Left lane blocked due to crash on AZ-51 Northbound at Exit 3 Indian School Rd.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2022-08-30 15:51:00,109.0,109.0,15.0,28.61,10.0,SSE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-521723,Source2,2,2022-08-30 16:33:25,2022-08-30 17:03:08,33.637814,-112.237732,,,0.0,Left lane blocked due to crash on AZ-101-LOOP Westbound at Exit 14 Bell Rd.,AZ-101 Loop N,Peoria,Maricopa,AZ,85382,US,US/Mountain,KGEU,2022-08-30 16:56:00,109.0,109.0,15.0,28.63,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-521760,Source2,3,2022-08-30 15:14:47,2022-08-30 15:44:32,33.524014,-112.11232,,,0.0,Left lane blocked due to crash on I-17 Northbound at Exit 204 Black Canyon Hwy.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-08-30 14:51:00,109.0,109.0,16.0,28.64,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-521768,Source2,3,2022-08-30 16:15:36,2022-08-30 16:45:09,33.461315,-112.082367,,,0.0,Right lane blocked due to crash on I-10 Eastbound at I-10 Exits 144/ 7th Ave.,I-10 W,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-08-30 15:51:00,109.0,109.0,15.0,28.61,10.0,SSE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
